"Date","Price","Open","High","Low","Vol.","Change %"
"10/30/2023","159.00","160.00","160.00","150.00","0.26K","-0.63%"
"10/27/2023","160.00","152.00","160.00","152.00","0.09K","5.26%"
"10/23/2023","152.00","145.00","152.00","145.00","0.04K","2.01%"
"10/18/2023","149.00","149.00","149.00","149.00","0.10K","0.00%"
"10/16/2023","149.00","144.00","155.00","144.00","0.52K","-0.67%"
"10/13/2023","150.00","150.00","150.00","150.00","0.04K","0.00%"
"10/10/2023","150.00","150.00","150.00","150.00","0.26K","0.00%"
"10/09/2023","150.00","151.00","151.00","150.00","0.71K","-1.32%"
"10/02/2023","152.00","153.00","153.00","152.00","0.60K","0.66%"
"09/28/2023","151.00","151.00","151.00","151.00","0.14K","-5.63%"
"09/26/2023","160.00","160.00","160.00","151.00","0.10K","0.00%"
"09/25/2023","160.00","160.00","160.00","160.00","0.04K","3.23%"
"09/22/2023","155.00","150.10","164.95","150.10","0.35K","-6.06%"
"09/21/2023","165.00","165.00","165.00","165.00","0.40K","3.77%"
"09/20/2023","159.00","159.00","159.00","159.00","0.00K","-0.63%"
"09/19/2023","160.00","150.05","160.00","150.05","0.21K","6.67%"
"09/18/2023","150.00","154.90","155.00","150.00","12.04K","0.00%"
"09/15/2023","150.00","150.00","150.00","150.00","0.15K","-0.66%"
"09/14/2023","151.00","151.00","151.00","151.00","0.24K","-2.58%"
"09/11/2023","155.00","155.00","155.00","147.50","0.16K","0.32%"
"09/08/2023","154.50","154.00","155.00","154.00","0.56K","3.00%"
"09/07/2023","150.00","150.00","152.00","150.00","0.36K","0.00%"
"09/05/2023","150.00","149.00","150.00","149.00","3.65K","0.00%"
"09/01/2023","150.00","150.00","150.00","150.00","0.08K","0.00%"
"08/30/2023","150.00","150.00","150.00","150.00","0.01K","1.01%"
"08/29/2023","148.50","149.00","149.00","148.50","1.30K","-1.00%"
"08/28/2023","150.00","148.00","150.00","148.00","0.67K","0.00%"
"08/25/2023","150.00","150.00","150.00","150.00","0.01K","2.04%"
"08/24/2023","147.00","148.00","148.00","147.00","4.22K","1.38%"
"08/23/2023","145.00","147.90","148.00","145.00","0.14K","-3.33%"
"08/22/2023","150.00","145.00","150.00","145.00","0.33K","3.45%"
"08/21/2023","145.00","142.50","148.00","142.50","0.31K","1.75%"
"08/17/2023","142.50","145.00","145.00","140.00","0.99K","-1.72%"
"08/15/2023","145.00","155.00","155.00","145.00","0.25K","-5.84%"
"08/11/2023","154.00","145.00","154.00","145.00","0.01K","0.00%"
"08/10/2023","154.00","154.00","154.00","154.00","0.01K","-0.65%"
"08/09/2023","155.00","155.00","155.00","155.00","0.00K","0.65%"
"08/08/2023","154.00","155.00","155.00","152.00","0.05K","0.00%"
"08/07/2023","154.00","140.00","155.00","140.00","0.12K","5.48%"
"08/04/2023","146.00","146.00","146.00","146.00","0.01K","0.00%"
"08/02/2023","146.00","146.00","146.00","135.50","0.27K","1.39%"
"08/01/2023","144.00","144.00","144.00","135.00","4.12K","0.00%"
"07/28/2023","144.00","144.00","144.00","144.00","0.08K","0.00%"
"07/27/2023","144.00","144.00","144.00","135.25","0.09K","0.00%"
"07/26/2023","144.00","144.00","144.00","144.00","0.01K","0.00%"
"07/25/2023","144.00","144.00","144.00","144.00","0.03K","2.86%"
"07/24/2023","140.00","144.00","144.00","140.00","2.76K","-2.51%"
"07/20/2023","143.60","144.00","144.00","143.60","0.03K","-0.28%"
"07/19/2023","144.00","157.90","157.90","144.00","0.07K","0.00%"
"07/18/2023","144.00","157.90","157.90","130.50","0.17K","-0.69%"
"07/17/2023","145.00","145.00","145.00","145.00","0.14K","0.00%"
"07/14/2023","145.00","145.00","145.00","145.00","0.09K","0.00%"
"07/13/2023","145.00","145.00","145.00","145.00","0.01K","0.00%"
"07/12/2023","145.00","145.00","145.00","145.00","0.07K","0.00%"
"07/11/2023","145.00","145.00","145.00","145.00","0.25K","-7.05%"
"07/10/2023","156.00","156.00","156.00","156.00","0.54K","-0.95%"
"07/07/2023","157.50","157.50","157.50","157.50","0.01K","0.00%"
"07/06/2023","157.50","150.00","170.00","136.00","0.09K","5.00%"
"07/05/2023","150.00","150.00","150.00","150.00","0.03K","7.14%"
"06/22/2023","140.00","140.00","140.00","140.00","0.02K","-3.45%"
"06/21/2023","145.00","145.00","145.00","145.00","0.01K","0.00%"
