"Date","Price","Open","High","Low","Vol.","Change %"
"02/21/2023","6.10","6.16","6.19","6.05","5.93M","-0.81%"
"02/20/2023","6.15","5.89","6.19","5.88","8.21M","4.77%"
"02/17/2023","5.87","5.89","5.90","5.83","5.44M","-0.17%"
"02/16/2023","5.88","5.90","5.91","5.85","5.65M","-0.51%"
"02/15/2023","5.91","5.88","5.93","5.84","7.28M","1.03%"
"02/14/2023","5.85","5.80","5.88","5.77","4.73M","0.17%"
"02/13/2023","5.84","5.81","5.85","5.77","4.38M","0.34%"
"02/10/2023","5.82","5.83","5.86","5.76","5.25M","-0.51%"
"02/09/2023","5.85","5.84","5.88","5.79","6.07M","0.00%"
"02/08/2023","5.85","5.82","5.85","5.76","5.27M","0.34%"
"02/07/2023","5.83","5.86","5.88","5.80","7.31M","-0.34%"
"02/06/2023","5.85","5.97","5.99","5.82","8.42M","-2.50%"
"02/03/2023","6.00","5.95","6.00","5.93","4.03M","0.17%"
"02/02/2023","5.99","6.00","6.04","5.90","5.21M","-0.33%"
"02/01/2023","6.01","5.93","6.05","5.92","6.07M","1.86%"
"01/31/2023","5.90","5.98","5.98","5.86","5.28M","-1.50%"
"01/30/2023","5.99","5.97","6.08","5.71","7.13M","0.34%"
"01/27/2023","5.97","6.19","6.20","5.90","6.13M","-3.55%"
"01/26/2023","6.19","6.25","6.25","6.16","5.24M","-0.64%"
"01/25/2023","6.23","6.20","6.27","6.20","6.22M","0.48%"
"01/24/2023","6.20","6.23","6.26","6.19","6.41M","-0.32%"
"01/23/2023","6.22","6.23","6.25","6.12","6.14M","0.32%"
"01/20/2023","6.20","6.14","6.25","6.12","4.86M","1.14%"
"01/19/2023","6.13","6.25","6.27","6.12","6.26M","-2.08%"
"01/18/2023","6.26","6.28","6.36","6.26","7.46M","-0.48%"
"01/17/2023","6.29","6.29","6.31","6.23","10.88M","0.00%"
"01/16/2023","6.29","6.34","6.34","6.24","9.73M","0.16%"
"01/13/2023","6.28","6.20","6.34","6.16","10.23M","1.62%"
"01/12/2023","6.18","6.14","6.20","6.10","8.84M","1.31%"
"01/11/2023","6.10","6.11","6.24","6.09","11.22M","0.16%"
"01/10/2023","6.09","6.05","6.10","6.04","8.73M","0.66%"
"01/09/2023","6.05","6.03","6.06","5.93","7.48M","2.54%"
"01/06/2023","5.90","6.01","6.05","5.90","6.29M","-1.83%"
"01/05/2023","6.01","5.99","6.12","5.99","10.69M","0.33%"
"01/04/2023","5.99","5.96","6.06","5.93","9.19M","1.18%"
"01/03/2023","5.92","5.83","5.96","5.78","7.55M","1.72%"
"01/02/2023","5.82","5.75","5.86","5.75","5.39M","1.39%"
"12/30/2022","5.74","5.74","5.81","5.67","5.93M","0.17%"
"12/29/2022","5.73","5.71","5.76","5.71","4.75M","0.53%"
"12/28/2022","5.70","5.74","5.78","5.62","5.22M","-1.21%"
"12/27/2022","5.77","5.75","5.85","5.75","5.55M","0.35%"
"12/26/2022","5.75","5.65","5.83","5.64","5.20M","1.59%"
"12/23/2022","5.66","5.78","5.78","5.63","5.38M","-2.08%"
"12/22/2022","5.78","5.80","5.82","5.72","5.74M","-0.86%"
"12/21/2022","5.83","5.95","5.95","5.81","5.98M","-1.52%"
"12/20/2022","5.92","6.02","6.14","5.92","11.09M","-1.99%"
"12/19/2022","6.04","5.80","6.10","5.72","8.78M","3.60%"
"12/16/2022","5.83","5.55","5.83","5.50","8.68M","6.00%"
"12/15/2022","5.50","5.49","5.56","5.42","7.69M","0.18%"
"12/14/2022","5.49","5.52","5.60","5.41","6.33M","0.00%"
"12/13/2022","5.49","5.62","5.73","5.43","7.05M","-2.14%"
